sample_id,group,target_depth,replicate,spearman_rho
EE87816,Breast cancer,20000000,17,0.9679267725490861
EE87816,Breast cancer,20000000,18,0.9624510143302633
EE87816,Breast cancer,20000000,19,0.965796899610595
EE87816,Breast cancer,10000000,0,0.8932696353870146
EE87816,Breast cancer,10000000,1,0.8963966669315682
EE87816,Breast cancer,10000000,2,0.9035351317971656
EE87816,Breast cancer,10000000,3,0.892631266276784
EE87816,Breast cancer,10000000,4,0.8994570898529637
EE87816,Breast cancer,10000000,5,0.8832660005914686
EE87816,Breast cancer,10000000,6,0.8992222970605057
EE87816,Breast cancer,10000000,7,0.9057451917126663
EE87816,Breast cancer,10000000,8,0.9082614733819623
EE87816,Breast cancer,10000000,9,0.8963572394372262
EE87816,Breast cancer,10000000,10,0.9013936639911618
EE87816,Breast cancer,10000000,11,0.886696387742792
EE87816,Breast cancer,10000000,12,0.8939790719155373
EE87816,Breast cancer,10000000,13,0.902077891453801
EE87816,Breast cancer,10000000,14,0.8969545233662638
EE87816,Breast cancer,10000000,15,0.8912096573521233
EE87816,Breast cancer,10000000,16,0.8886538829233314
EE87816,Breast cancer,10000000,17,0.8928607534579415
EE87816,Breast cancer,10000000,18,0.9000728261903305
EE87816,Breast cancer,10000000,19,0.8935709862146632
EE87816,Breast cancer,5000000,0,0.7898858359880887
EE87816,Breast cancer,5000000,1,0.8009477306132471
EE87816,Breast cancer,5000000,2,0.791330439252184
EE87816,Breast cancer,5000000,3,0.8219043983631695
EE87816,Breast cancer,5000000,4,0.8174852437387893
EE87816,Breast cancer,5000000,5,0.7732629320759461
EE87816,Breast cancer,5000000,6,0.7728877273683125
EE87816,Breast cancer,5000000,7,0.8067143859526615
EE87816,Breast cancer,5000000,8,0.7841054036008156
EE87816,Breast cancer,5000000,9,0.8042627423034182
EE87816,Breast cancer,5000000,10,0.8051101383798633
EE87816,Breast cancer,5000000,11,0.80745946706144
EE87816,Breast cancer,5000000,12,0.81701857551546
EE87816,Breast cancer,5000000,13,0.8106493127541153
EE87816,Breast cancer,5000000,14,0.8124915155534075
EE87816,Breast cancer,5000000,15,0.8059041977328779
EE87816,Breast cancer,5000000,16,0.8090795629386346
EE87816,Breast cancer,5000000,17,0.7878603493940765
EE87816,Breast cancer,5000000,18,0.8123312718787986
EE87816,Breast cancer,5000000,19,0.8139815863081552
EE87816,Breast cancer,2000000,0,0.6619475772255238
EE87816,Breast cancer,2000000,1,0.628066319453566
EE87816,Breast cancer,2000000,2,0.6140530168537809
EE87816,Breast cancer,2000000,3,0.6423144151012866
EE87816,Breast cancer,2000000,4,0.658040475373324
EE87816,Breast cancer,2000000,5,0.6340178517979128
EE87816,Breast cancer,2000000,6,0.647664197502558
EE87816,Breast cancer,2000000,7,0.6405524615913082
EE87816,Breast cancer,2000000,8,0.5956695186351368
EE87816,Breast cancer,2000000,9,0.6662639946965869
EE87816,Breast cancer,2000000,10,0.675438031947117
EE87816,Breast cancer,2000000,11,0.6934920349443289
EE87816,Breast cancer,2000000,12,0.6222328530224454
EE87816,Breast cancer,2000000,13,0.6520021984000165
EE87816,Breast cancer,2000000,14,0.6791685724102272
EE87816,Breast cancer,2000000,15,0.6696340192256927
EE87816,Breast cancer,2000000,16,0.6209547569387518
EE87816,Breast cancer,2000000,17,0.6755163738756168
EE87816,Breast cancer,2000000,18,0.6441896790727899
EE87816,Breast cancer,2000000,19,0.6541380749483179
EE87816,Breast cancer,1000000,0,0.5645499428496794
EE87816,Breast cancer,1000000,1,0.5397990885944041
EE87816,Breast cancer,1000000,2,0.5697003541988628
EE87816,Breast cancer,1000000,3,0.5498276468317589
EE87816,Breast cancer,1000000,4,0.5523949220591995
EE87816,Breast cancer,1000000,5,0.5427992787795584
EE87816,Breast cancer,1000000,6,0.5739962764513045
EE87816,Breast cancer,1000000,7,0.5387362564751738
EE87816,Breast cancer,1000000,8,0.563949955110601
EE87816,Breast cancer,1000000,9,0.5557736975998279
EE87816,Breast cancer,1000000,10,0.4804472858247601
EE87816,Breast cancer,1000000,11,0.5381711080282002
EE87816,Breast cancer,1000000,12,0.47888758164328765
EE87816,Breast cancer,1000000,13,0.48792141620818374
EE87816,Breast cancer,1000000,14,0.4917661106014189
EE87816,Breast cancer,1000000,15,0.5169314411635043
EE87816,Breast cancer,1000000,16,0.5143851602883068
EE87816,Breast cancer,1000000,17,0.5139967414834886
EE87816,Breast cancer,1000000,18,0.5215491263402845
EE87816,Breast cancer,1000000,19,0.5585055072456907
EE87820,Breast cancer,20000000,0,0.9587462430675069
EE87820,Breast cancer,20000000,1,0.9528785235694998
EE87820,Breast cancer,20000000,2,0.9657888222871593
EE87820,Breast cancer,20000000,3,0.9529070547603445
EE87820,Breast cancer,20000000,4,0.9727176675816626
EE87820,Breast cancer,20000000,5,0.9693061058051203
EE87820,Breast cancer,20000000,6,0.969229631791303
EE87820,Breast cancer,20000000,7,0.9695946095591216
EE87820,Breast cancer,20000000,8,0.9612050715168824
EE87820,Breast cancer,20000000,9,0.9602580053440615
EE87820,Breast cancer,20000000,10,0.9603389739975328
EE87820,Breast cancer,20000000,11,0.9616808519231197
EE87820,Breast cancer,20000000,12,0.9709939407046292
EE87820,Breast cancer,20000000,13,0.9590327274906493
EE87820,Breast cancer,20000000,14,0.9582920890433714
EE87820,Breast cancer,20000000,15,0.9655315855916184
EE87820,Breast cancer,20000000,16,0.9684033997714899
EE87820,Breast cancer,20000000,17,0.9670133184641102
EE87820,Breast cancer,20000000,18,0.9698628548648286
EE87820,Breast cancer,20000000,19,0.9659885406230744
EE87820,Breast cancer,10000000,0,0.9009409430405393
EE87820,Breast cancer,10000000,1,0.9093625298177002
EE87820,Breast cancer,10000000,2,0.8880344875654819
EE87820,Breast cancer,10000000,3,0.9118237684361651
EE87820,Breast cancer,10000000,4,0.9023155862378044
EE87820,Breast cancer,10000000,5,0.9061767422591234
EE87820,Breast cancer,10000000,6,0.8982965315712611
EE87820,Breast cancer,10000000,7,0.9150995790672256
EE87820,Breast cancer,10000000,8,0.906519294161126
EE87820,Breast cancer,10000000,9,0.8982724770785182
EE87820,Breast cancer,10000000,10,0.9085437888639766
EE87820,Breast cancer,10000000,11,0.911607895453379
EE87820,Breast cancer,10000000,12,0.9143350492380455
EE87820,Breast cancer,10000000,13,0.928851139633002
EE87820,Breast cancer,10000000,14,0.9200145652380662
EE87820,Breast cancer,10000000,15,0.9080396726860097
EE87820,Breast cancer,10000000,16,0.9065742247397995
EE87820,Breast cancer,10000000,17,0.9037859196618989
EE87820,Breast cancer,10000000,18,0.9195228907437784
EE87820,Breast cancer,10000000,19,0.9024039629433892
EE87820,Breast cancer,5000000,0,0.8343886969972666
EE87820,Breast cancer,5000000,1,0.811260896244175
EE87820,Breast cancer,5000000,2,0.8279781030923465
EE87820,Breast cancer,5000000,3,0.8082968442418456
EE87820,Breast cancer,5000000,4,0.795151957825167
EE87820,Breast cancer,5000000,5,0.8171638563226553
EE87820,Breast cancer,5000000,6,0.8181058415984764
EE87820,Breast cancer,5000000,7,0.8148895035181957
EE87820,Breast cancer,5000000,8,0.8083813955790985
EE87820,Breast cancer,5000000,9,0.8303853274117
EE87820,Breast cancer,5000000,10,0.8340758635583067
EE87820,Breast cancer,5000000,11,0.827222886810086
EE87820,Breast cancer,5000000,12,0.8390795700890129
EE87820,Breast cancer,5000000,13,0.7887697194172342
EE87820,Breast cancer,5000000,14,0.8109254267627782
EE87820,Breast cancer,5000000,15,0.8435055525655527
EE87820,Breast cancer,5000000,16,0.8087489269658338
EE87820,Breast cancer,5000000,17,0.8132276665212379
EE87820,Breast cancer,5000000,18,0.8274598751564889
EE87820,Breast cancer,5000000,19,0.8454342277883377
EE87820,Breast cancer,2000000,0,0.6516492934181966
EE87820,Breast cancer,2000000,1,0.6907108950528295
EE87820,Breast cancer,2000000,2,0.7090306492291418
EE87820,Breast cancer,2000000,3,0.6894171563965297
EE87820,Breast cancer,2000000,4,0.6847213964859358
EE87820,Breast cancer,2000000,5,0.725662071027751
EE87820,Breast cancer,2000000,6,0.6924691999510092
EE87820,Breast cancer,2000000,7,0.6527941662958892
EE87820,Breast cancer,2000000,8,0.653636032563797
EE87820,Breast cancer,2000000,9,0.6930410614502449
EE87820,Breast cancer,2000000,10,0.6421217423041554
EE87820,Breast cancer,2000000,11,0.6980579687690611
EE87820,Breast cancer,2000000,12,0.6753123888757286
EE87820,Breast cancer,2000000,13,0.7189387321298181
EE87820,Breast cancer,2000000,14,0.6741627923060959
EE87820,Breast cancer,2000000,15,0.6840104068499095
EE87820,Breast cancer,2000000,16,0.717401346483347
EE87820,Breast cancer,2000000,17,0.6979597411497689
EE87820,Breast cancer,2000000,18,0.7110825408313365
EE87820,Breast cancer,2000000,19,0.6476798099379681
EE87820,Breast cancer,1000000,0,0.5521864907464435
EE87820,Breast cancer,1000000,1,0.5701894650638406
EE87820,Breast cancer,1000000,2,0.5217077840615727
EE87820,Breast cancer,1000000,3,0.5303088001040557
EE87820,Breast cancer,1000000,4,0.5285601184552843
EE87820,Breast cancer,1000000,5,0.5350032723748881
EE87820,Breast cancer,1000000,6,0.5568399118373135
EE87820,Breast cancer,1000000,7,0.5632274111580666
EE87820,Breast cancer,1000000,8,0.5761462313590333
EE87820,Breast cancer,1000000,9,0.5076375828149773
EE87820,Breast cancer,1000000,10,0.5259336593369834
EE87820,Breast cancer,1000000,11,0.5272226105098087
EE87820,Breast cancer,1000000,12,0.5291417270431912
EE87820,Breast cancer,1000000,13,0.5315423643850611
EE87820,Breast cancer,1000000,14,0.5246979536226203
EE87820,Breast cancer,1000000,15,0.5301412854332404
EE87820,Breast cancer,1000000,16,0.555800526110663
EE87820,Breast cancer,1000000,17,0.5618516672832957
EE87820,Breast cancer,1000000,18,0.5155746543763983
EE87820,Breast cancer,1000000,19,0.537974951008839
EE87822,Breast cancer,20000000,0,0.9503836077234847
EE87822,Breast cancer,20000000,1,0.9394175989244133
EE87822,Breast cancer,20000000,2,0.9415352255983408
EE87822,Breast cancer,20000000,3,0.9288038656506611
EE87822,Breast cancer,20000000,4,0.9428866139208762
EE87822,Breast cancer,20000000,5,0.944247056662424
EE87822,Breast cancer,20000000,6,0.9492407315970564
EE87822,Breast cancer,20000000,7,0.9379652440589333
EE87822,Breast cancer,20000000,8,0.9290307472436135
EE87822,Breast cancer,20000000,9,0.9439084604751812
EE87822,Breast cancer,20000000,10,0.9416976840229241
EE87822,Breast cancer,20000000,11,0.949347673883077
EE87822,Breast cancer,20000000,12,0.9500162849262814
EE87822,Breast cancer,20000000,13,0.9419603924536957
EE87822,Breast cancer,20000000,14,0.9429329933909256
EE87822,Breast cancer,20000000,15,0.9470725565119513
EE87822,Breast cancer,20000000,16,0.9434596479068659
EE87822,Breast cancer,20000000,17,0.9436344828754231
EE87822,Breast cancer,20000000,18,0.9352806413915927
EE87822,Breast cancer,20000000,19,0.9485547282396702
EE87822,Breast cancer,10000000,0,0.8587310655162127
EE87822,Breast cancer,10000000,1,0.879630926241513
EE87822,Breast cancer,10000000,2,0.8780296802552435
EE87822,Breast cancer,10000000,3,0.8538638918889343
EE87822,Breast cancer,10000000,4,0.876698420101592
EE87822,Breast cancer,10000000,5,0.8997790461202141
EE87822,Breast cancer,10000000,6,0.8753285137876087
EE87822,Breast cancer,10000000,7,0.8749457060557779
EE87822,Breast cancer,10000000,8,0.860700173662454
EE87822,Breast cancer,10000000,9,0.864190945320429
EE87822,Breast cancer,10000000,10,0.8780445972477173
EE87822,Breast cancer,10000000,11,0.8656757538565273
EE87822,Breast cancer,10000000,12,0.8822411576107277
EE87822,Breast cancer,10000000,13,0.8804934410911267
EE87822,Breast cancer,10000000,14,0.8972026876838193
EE87822,Breast cancer,10000000,15,0.8722017611170679
EE87822,Breast cancer,10000000,16,0.865758597463981
EE87822,Breast cancer,10000000,17,0.867120668698157
EE87822,Breast cancer,10000000,18,0.9000042992205384
EE87822,Breast cancer,10000000,19,0.8851523161724953
EE87822,Breast cancer,5000000,0,0.8062271603908905
EE87822,Breast cancer,5000000,1,0.7976210979688139
EE87822,Breast cancer,5000000,2,0.7843421736598484
EE87822,Breast cancer,5000000,3,0.8092378136391414
EE87822,Breast cancer,5000000,4,0.8038720474430721
EE87822,Breast cancer,5000000,5,0.7925503756696424
EE87822,Breast cancer,5000000,6,0.7740454227965099
EE87822,Breast cancer,5000000,7,0.8038465778179532
EE87822,Breast cancer,5000000,8,0.8096913550491741
EE87822,Breast cancer,5000000,9,0.7729492392333839
EE87822,Breast cancer,5000000,10,0.8081117823395838
EE87822,Breast cancer,5000000,11,0.7794354530478043
EE87822,Breast cancer,5000000,12,0.7991924630755584
EE87822,Breast cancer,5000000,13,0.7837851244293806
EE87822,Breast cancer,5000000,14,0.8019369747612465
EE87822,Breast cancer,5000000,15,0.7771783694489572
EE87822,Breast cancer,5000000,16,0.7948199536863201
EE87822,Breast cancer,5000000,17,0.8143033450462701
EE87822,Breast cancer,5000000,18,0.7706385384734642
EE87822,Breast cancer,5000000,19,0.7920162171809882
EE87822,Breast cancer,2000000,0,0.6297010124941378
EE87822,Breast cancer,2000000,1,0.6493946347257593
EE87822,Breast cancer,2000000,2,0.6470714050722796
EE87822,Breast cancer,2000000,3,0.6681195862182251
EE87822,Breast cancer,2000000,4,0.6148450105678599
EE87822,Breast cancer,2000000,5,0.645903091852948
EE87822,Breast cancer,2000000,6,0.6497397546431404
EE87822,Breast cancer,2000000,7,0.65032858585376
EE87822,Breast cancer,2000000,8,0.616499093141281
EE87822,Breast cancer,2000000,9,0.6434855188489151
EE87822,Breast cancer,2000000,10,0.6511024236091585
EE87822,Breast cancer,2000000,11,0.645436745140693
EE87822,Breast cancer,2000000,12,0.6162499163361859
EE87822,Breast cancer,2000000,13,0.6338039965265592
EE87822,Breast cancer,2000000,14,0.6395523390798018
EE87822,Breast cancer,2000000,15,0.6366159713086951
EE87822,Breast cancer,2000000,16,0.6549100770651779
EE87822,Breast cancer,2000000,17,0.6723974736410958
EE87822,Breast cancer,2000000,18,0.6344106649080712
EE87822,Breast cancer,2000000,19,0.6086782542069077
EE87822,Breast cancer,1000000,0,0.4916652273504606
EE87822,Breast cancer,1000000,1,0.51237724704758
EE87822,Breast cancer,1000000,2,0.5311786109265529
EE87822,Breast cancer,1000000,3,0.4463083304965027
EE87822,Breast cancer,1000000,4,0.5208068238417722
EE87822,Breast cancer,1000000,5,0.5320499940804354
EE87822,Breast cancer,1000000,6,0.47439801413751187
EE87822,Breast cancer,1000000,7,0.5056110050166148
EE87822,Breast cancer,1000000,8,0.5343044122676732
EE87822,Breast cancer,1000000,9,0.45023652720872626
EE87822,Breast cancer,1000000,10,0.5135364576602404
EE87822,Breast cancer,1000000,11,0.524914339231235
EE87822,Breast cancer,1000000,12,0.5483517022708699
EE87822,Breast cancer,1000000,13,0.5329076951483198
EE87822,Breast cancer,1000000,14,0.5133109254897155
EE87822,Breast cancer,1000000,15,0.49538734303487514
EE87822,Breast cancer,1000000,16,0.4990109186529457
EE87822,Breast cancer,1000000,17,0.5462019260317126
EE87822,Breast cancer,1000000,18,0.5428948536350549
EE87822,Breast cancer,1000000,19,0.5183571602180407
EE87823,Breast cancer,20000000,0,0.9477664246509488
EE87823,Breast cancer,20000000,1,0.9427651935105221
EE87823,Breast cancer,20000000,2,0.9347864264488048
EE87823,Breast cancer,20000000,3,0.9366256460230257
EE87823,Breast cancer,20000000,4,0.9458354883719113
EE87823,Breast cancer,20000000,5,0.938358753017597
EE87823,Breast cancer,20000000,6,0.9456654737415335
EE87823,Breast cancer,20000000,7,0.9391658991038081
EE87823,Breast cancer,20000000,8,0.9350874370261902
EE87823,Breast cancer,20000000,9,0.9459583418557781
EE87823,Breast cancer,20000000,10,0.9459882409804309
EE87823,Breast cancer,20000000,11,0.9418647022268661
EE87823,Breast cancer,20000000,12,0.9342670024401334
EE87823,Breast cancer,20000000,13,0.935319204097027
EE87823,Breast cancer,20000000,14,0.9382022223061801
EE87823,Breast cancer,20000000,15,0.9442479686182957
EE87823,Breast cancer,20000000,16,0.9354032343166391
EE87823,Breast cancer,20000000,17,0.9444256045941732
EE87823,Breast cancer,20000000,18,0.9420625468527517
EE87823,Breast cancer,20000000,19,0.9492303743839414
EE87823,Breast cancer,10000000,0,0.8431140115217165
EE87823,Breast cancer,10000000,1,0.8409254528186603
EE87823,Breast cancer,10000000,2,0.8954380710309401
EE87823,Breast cancer,10000000,3,0.8651151474567506
EE87823,Breast cancer,10000000,4,0.8636190002035454
EE87823,Breast cancer,10000000,5,0.8515479286802947
EE87823,Breast cancer,10000000,6,0.8586271025468322
EE87823,Breast cancer,10000000,7,0.8771972599634438
EE87823,Breast cancer,10000000,8,0.8568432517219682
EE87823,Breast cancer,10000000,9,0.8520036321899579
EE87823,Breast cancer,10000000,10,0.8564163912342801
EE87823,Breast cancer,10000000,11,0.8381361706451829
EE87823,Breast cancer,10000000,12,0.8514601716300952
EE87823,Breast cancer,10000000,13,0.8495567243066204
EE87823,Breast cancer,10000000,14,0.84843352037114
EE87823,Breast cancer,10000000,15,0.8346914527587317
EE87823,Breast cancer,10000000,16,0.8726518764794857
EE87823,Breast cancer,10000000,17,0.8582304017426174
EE87823,Breast cancer,10000000,18,0.8517871078101206
EE87823,Breast cancer,10000000,19,0.8518598037210406
EE87823,Breast cancer,5000000,0,0.7493278152184535
EE87823,Breast cancer,5000000,1,0.7466504512227374
EE87823,Breast cancer,5000000,2,0.7358453374953264
EE87823,Breast cancer,5000000,3,0.7409791930753888
EE87823,Breast cancer,5000000,4,0.79575691027652
EE87823,Breast cancer,5000000,5,0.7396237781358546
EE87823,Breast cancer,5000000,6,0.7493696674803598
EE87823,Breast cancer,5000000,7,0.7693902136939005
EE87823,Breast cancer,5000000,8,0.7812720090778694
EE87823,Breast cancer,5000000,9,0.7648321154379799
EE87823,Breast cancer,5000000,10,0.7483271472326699
EE87823,Breast cancer,5000000,11,0.7446877267675986
EE87823,Breast cancer,5000000,12,0.7531962221771421
EE87823,Breast cancer,5000000,13,0.777412742107999
EE87823,Breast cancer,5000000,14,0.7598750288222846
EE87823,Breast cancer,5000000,15,0.729830870126913
EE87823,Breast cancer,5000000,16,0.759305870639481
EE87823,Breast cancer,5000000,17,0.7441320767492973
EE87823,Breast cancer,5000000,18,0.765727974172367
EE87823,Breast cancer,5000000,19,0.7556859594571447
EE87823,Breast cancer,2000000,0,0.5893267060630526
EE87823,Breast cancer,2000000,1,0.6137488921160208
EE87823,Breast cancer,2000000,2,0.5580197528029432
EE87823,Breast cancer,2000000,3,0.5941477573147184
EE87823,Breast cancer,2000000,4,0.5413123704187959
EE87823,Breast cancer,2000000,5,0.6063212685464215
EE87823,Breast cancer,2000000,6,0.6059829003040644
EE87823,Breast cancer,2000000,7,0.5922367802225433
